injury_id,player_id,team_id,injury_date,acquired,relinquished,body_region,diagnosis,return_status
24006,1626151.0,1610612766.0,2016-11-13,False,True,,,
24007,203077.0,1610612766.0,2016-11-13,True,False,,,
24008,1626273.0,1610612747.0,2016-11-13,False,True,,,
24009,1627826.0,1610612747.0,2016-11-13,True,False,,,
24015,2564.0,1610612762.0,2016-11-14,True,False,,,
24014,203918.0,1610612762.0,2016-11-14,False,True,,infection,
24016,202498.0,1610612752.0,2016-11-14,False,True,ankle,soreness,
24017,1627758.0,1610612752.0,2016-11-14,True,False,,,
24018,1627757.0,1610612753.0,2016-11-14,False,True,,,
24019,1626191.0,1610612751.0,2016-11-14,True,False,,,
24020,1626176.0,1610612754.0,2016-11-14,False,True,,,
24021,202331.0,1610612754.0,2016-11-14,True,False,,,
24022,203083.0,1610612765.0,2016-11-14,False,True,ankle,"sprain,soreness",
24023,1627740.0,1610612765.0,2016-11-14,True,False,,,
24024,1627778.0,1610612745.0,2016-11-14,True,False,,,
24025,1627854.0,1610612759.0,2016-11-14,False,True,,,
24026,1627749.0,1610612759.0,2016-11-14,True,False,,,
24028,1626154.0,1610612741.0,2016-11-15,True,False,,,
24027,203926.0,1610612741.0,2016-11-15,False,True,head,concussion,
24029,1627826.0,1610612747.0,2016-11-15,False,True,,,
24031,203950.0,1610612743.0,2016-11-15,True,False,,,
24030,1626273.0,1610612747.0,2016-11-15,True,False,,,
24034,203083.0,1610612765.0,2016-11-16,True,False,,,
24033,203914.0,1610612743.0,2016-11-16,False,True,ankle,sprain,
24032,1627757.0,1610612753.0,2016-11-16,True,False,,,
24039,202322.0,1610612764.0,2016-11-16,True,False,,,
24040,1627863.0,1610612764.0,2016-11-16,False,True,,,
24037,1627854.0,1610612759.0,2016-11-16,True,False,,,
24036,203473.0,1610612759.0,2016-11-16,False,True,knee,sprain,
24035,1627778.0,1610612745.0,2016-11-16,False,True,,,
24038,203098.0,1610612756.0,2016-11-16,False,True,,,
24044,201976.0,1610612745.0,2016-11-17,True,False,,,
24042,203918.0,1610612762.0,2016-11-17,True,False,,,
24041,202324.0,1610612762.0,2016-11-17,False,True,knee,soreness,
24043,1627787.0,1610612745.0,2016-11-17,False,True,,,
24058,203949.0,1610612744.0,2016-11-18,True,False,,,
24045,1627770.0,1610612739.0,2016-11-18,False,True,,,
24046,2747.0,1610612739.0,2016-11-18,True,False,,,
24047,203584.0,1610612763.0,2016-11-18,False,True,,,
24048,2754.0,1610612763.0,2016-11-18,True,False,,,
24049,1626174.0,1610612766.0,2016-11-18,False,True,,,
24050,1626156.0,1610612747.0,2016-11-18,False,True,knee,soreness,
24051,1897.0,1610612747.0,2016-11-18,True,False,,,
24052,202331.0,1610612754.0,2016-11-18,False,True,ankle,soreness,
24053,201155.0,1610612754.0,2016-11-18,True,False,,,
24054,1627854.0,1610612759.0,2016-11-18,False,True,,,
24055,1627879.0,1610612759.0,2016-11-18,True,False,,,
24056,203098.0,1610612756.0,2016-11-18,True,False,,,
24057,2760.0,1610612744.0,2016-11-18,False,True,,,
24059,203087.0,1610612766.0,2016-11-18,True,False,,,
24071,203498.0,1610612750.0,2016-11-19,True,False,,,
24073,2760.0,1610612744.0,2016-11-19,True,False,,,
24072,203949.0,1610612744.0,2016-11-19,False,True,,,
24060,1626173.0,1610612749.0,2016-11-19,False,True,,,
24061,200779.0,1610612749.0,2016-11-19,True,False,,,
24062,1627743.0,1610612738.0,2016-11-19,False,True,,,
24063,1626175.0,1610612738.0,2016-11-19,False,True,,,
24064,201143.0,1610612738.0,2016-11-19,True,False,,,
24065,203109.0,1610612738.0,2016-11-19,True,False,,,
24066,202718.0,1610612763.0,2016-11-19,False,True,knee,bruise,
24067,203584.0,1610612763.0,2016-11-19,True,False,,,
24068,203933.0,1610612756.0,2016-11-19,False,True,,infection,
24069,1627884.0,1610612756.0,2016-11-19,True,False,,,
24070,201575.0,1610612750.0,2016-11-19,False,True,toe,sprain,
24078,203998.0,1610612761.0,2016-11-20,False,True,,,
24074,201149.0,1610612752.0,2016-11-20,False,True,,infection,
24075,1897.0,1610612747.0,2016-11-20,False,True,,,
24076,1626156.0,1610612747.0,2016-11-20,True,False,,,
24077,203115.0,1610612743.0,2016-11-20,True,False,,,
24079,1626153.0,1610612761.0,2016-11-20,True,False,,,
24080,203902.0,1610612760.0,2016-11-20,False,True,head,concussion,
24081,203962.0,1610612760.0,2016-11-20,True,False,,,
24082,1627850.0,1610612752.0,2016-11-20,True,False,,,
24095,1626174.0,1610612766.0,2016-11-21,True,False,,,
24097,1627854.0,1610612759.0,2016-11-21,True,False,,,
24092,201575.0,1610612750.0,2016-11-21,True,False,,,
24093,2760.0,1610612744.0,2016-11-21,False,True,,,
24094,203949.0,1610612744.0,2016-11-21,True,False,,,
24096,1626176.0,1610612754.0,2016-11-21,True,False,,,
24083,1627789.0,1610612755.0,2016-11-21,False,True,,,
24084,201573.0,1610612755.0,2016-11-21,True,False,,,
24085,1627754.0,1610612746.0,2016-11-21,False,True,,,
24086,202325.0,1610612746.0,2016-11-21,True,False,,,
24087,203469.0,1610612766.0,2016-11-21,False,True,shoulder,soreness,
24088,1626203.0,1610612766.0,2016-11-21,False,True,achilles,"strain,soreness",
24089,1626151.0,1610612766.0,2016-11-21,True,False,,,
24090,101139.0,1610612754.0,2016-11-21,False,True,knee,soreness,
24091,1627879.0,1610612759.0,2016-11-21,False,True,mouth,,
24098,1626156.0,1610612747.0,2016-11-22,False,True,knee,soreness,
24101,203902.0,1610612760.0,2016-11-22,True,False,,,
24099,1897.0,1610612747.0,2016-11-22,True,False,,,
24100,203962.0,1610612760.0,2016-11-22,False,True,,,
24107,202338.0,1610612754.0,2016-11-23,False,True,knee,"bruise,soreness",
24102,1626151.0,1610612766.0,2016-11-23,False,True,,,
24103,1626203.0,1610612766.0,2016-11-23,True,False,,,
24104,1627757.0,1610612753.0,2016-11-23,False,True,,,
24105,200826.0,1610612742.0,2016-11-23,False,True,calf,strain,
24106,1717.0,1610612742.0,2016-11-23,True,False,,,
24108,202331.0,1610612754.0,2016-11-23,True,False,,,
24109,1627778.0,1610612745.0,2016-11-23,True,False,,,
24110,1627854.0,1610612759.0,2016-11-23,False,True,,,
24111,1627879.0,1610612759.0,2016-11-23,True,False,,,
24112,203949.0,1610612744.0,2016-11-23,False,True,,,
24113,2760.0,1610612744.0,2016-11-23,True,False,,,
24130,1626176.0,1610612754.0,2016-11-25,False,True,,,
24132,1627884.0,1610612756.0,2016-11-25,False,True,,,
24131,1627778.0,1610612745.0,2016-11-25,False,True,,,
24114,1627789.0,1610612755.0,2016-11-25,True,False,,,
24115,200779.0,1610612749.0,2016-11-25,False,True,,,
24116,1626173.0,1610612749.0,2016-11-25,True,False,,,
24117,1627770.0,1610612739.0,2016-11-25,True,False,,,
24118,1626174.0,1610612766.0,2016-11-25,False,True,,,
24119,203469.0,1610612766.0,2016-11-25,True,False,,,
24120,1627850.0,1610612752.0,2016-11-25,False,True,,,
24121,201149.0,1610612752.0,2016-11-25,True,False,,,
24122,1627757.0,1610612753.0,2016-11-25,True,False,,,
24123,203115.0,1610612743.0,2016-11-25,False,True,ankle,soreness,
24124,202338.0,1610612754.0,2016-11-25,True,False,,,
24125,203493.0,1610612765.0,2016-11-25,False,True,meniscus,tear,
24126,1627771.0,1610612765.0,2016-11-25,True,False,,,
24127,2760.0,1610612744.0,2016-11-25,False,True,,,
24128,203949.0,1610612744.0,2016-11-25,True,False,,,
24129,203914.0,1610612743.0,2016-11-25,True,False,,,
24139,1627849.0,1610612764.0,2016-11-26,False,True,,,
24133,101107.0,1610612766.0,2016-11-26,False,True,knee,bruise,
24134,1626174.0,1610612766.0,2016-11-26,True,False,,,
24135,1938.0,1610612759.0,2016-11-26,False,True,,,
24136,1627854.0,1610612759.0,2016-11-26,True,False,,,
24137,203546.0,1610612744.0,2016-11-26,False,True,neck,,
24138,2760.0,1610612744.0,2016-11-26,True,False,,,
24140,101133.0,1610612764.0,2016-11-26,True,False,,,
24147,1627787.0,1610612745.0,2016-11-27,True,False,,,
24143,201145.0,1610612753.0,2016-11-27,False,True,back,soreness,
24144,203914.0,1610612743.0,2016-11-27,False,True,foot,,DTD
24148,203115.0,1610612743.0,2016-11-27,True,False,,,
24145,201628.0,1610612745.0,2016-11-27,False,True,,,
24141,1626173.0,1610612749.0,2016-11-27,False,True,,,
24142,200779.0,1610612749.0,2016-11-27,True,False,,,
24146,1627778.0,1610612745.0,2016-11-27,True,False,,,
24150,203079.0,1610612748.0,2016-11-28,False,True,groin,"tear,strain",
24157,203546.0,1610612744.0,2016-11-28,True,False,,,
24152,1626174.0,1610612766.0,2016-11-28,False,True,,,
24151,201961.0,1610612748.0,2016-11-28,True,False,,,
24154,1626153.0,1610612761.0,2016-11-28,False,True,"shoulder,hip",tear,
24153,1626151.0,1610612766.0,2016-11-28,True,False,,,
24158,101133.0,1610612764.0,2016-11-28,False,True,knee,soreness,
24159,1627849.0,1610612764.0,2016-11-28,True,False,,,
24156,203949.0,1610612744.0,2016-11-28,False,True,,,
24155,203998.0,1610612761.0,2016-11-28,True,False,,,
24149,1626175.0,1610612738.0,2016-11-28,True,False,,,
24164,1627854.0,1610612759.0,2016-11-29,False,True,,,
24160,1627757.0,1610612753.0,2016-11-29,False,True,,,
24161,201145.0,1610612753.0,2016-11-29,True,False,,,
24162,1627787.0,1610612745.0,2016-11-29,False,True,,,
24163,201628.0,1610612745.0,2016-11-29,True,False,,,
24165,1627879.0,1610612759.0,2016-11-29,False,True,,,
24166,203473.0,1610612759.0,2016-11-29,True,False,,,
24167,1938.0,1610612759.0,2016-11-29,True,False,,,
24180,201575.0,1610612750.0,2016-11-30,False,True,toe,,
24168,1627761.0,1610612737.0,2016-11-30,False,True,,,
24181,101249.0,1610612750.0,2016-11-30,True,False,,,
24169,203118.0,1610612737.0,2016-11-30,True,False,,,
24170,201149.0,1610612752.0,2016-11-30,False,True,ankle,sprain,
24171,1627850.0,1610612752.0,2016-11-30,True,False,,,
24172,1717.0,1610612742.0,2016-11-30,False,True,achilles,strain,
24173,2734.0,1610612742.0,2016-11-30,True,False,,,
24174,202338.0,1610612754.0,2016-11-30,False,True,knee,soreness,
24175,1626176.0,1610612754.0,2016-11-30,True,False,,,
24176,1938.0,1610612759.0,2016-11-30,False,True,,,
24177,2200.0,1610612759.0,2016-11-30,False,True,,,
24178,1627854.0,1610612759.0,2016-11-30,True,False,,,
24179,1627879.0,1610612759.0,2016-11-30,True,False,,,
24183,2399.0,1610612739.0,2016-12-01,False,True,head,concussion,
24182,200779.0,1610612749.0,2016-12-01,False,True,,,
24184,201628.0,1610612745.0,2016-12-01,False,True,,,
24185,1627787.0,1610612745.0,2016-12-01,True,False,,,
24186,2760.0,1610612744.0,2016-12-01,False,True,,,
24187,203949.0,1610612744.0,2016-12-01,True,False,,,
24188,1626173.0,1610612749.0,2016-12-01,True,False,,,
24199,1938.0,1610612759.0,2016-12-02,True,False,,,
24200,2200.0,1610612759.0,2016-12-02,True,False,,,
24189,1626175.0,1610612738.0,2016-12-02,False,True,,,
24190,201584.0,1610612752.0,2016-12-02,False,True,ankle,sprain,DTD
24191,202498.0,1610612752.0,2016-12-02,True,False,,,
24192,201975.0,1610612753.0,2016-12-02,True,False,,,
24193,,1610612743.0,2016-12-02,False,True,wrist,soreness,
24194,1627740.0,1610612765.0,2016-12-02,False,True,ankle,sprain,DTD
24195,202704.0,1610612765.0,2016-12-02,True,False,,,
24196,1627778.0,1610612745.0,2016-12-02,False,True,,,
24197,2225.0,1610612759.0,2016-12-02,False,True,quadriceps,bruise,
24198,1627854.0,1610612759.0,2016-12-02,False,True,,,
24202,1627761.0,1610612737.0,2016-12-03,True,False,,,
24204,2760.0,1610612744.0,2016-12-03,True,False,,,
24201,200794.0,1610612737.0,2016-12-03,False,True,hip,soreness,
24203,203949.0,1610612744.0,2016-12-03,False,True,,,
24208,101139.0,1610612754.0,2016-12-04,True,False,,,
24210,1627771.0,1610612765.0,2016-12-04,False,True,,,
24212,1626254.0,1610612752.0,2016-12-04,False,True,,,
24205,201149.0,1610612752.0,2016-12-04,True,False,,,
24211,1627740.0,1610612765.0,2016-12-04,True,False,,,
24206,1627777.0,1610612754.0,2016-12-04,False,True,,,
24207,1626176.0,1610612754.0,2016-12-04,False,True,,,
24209,202338.0,1610612754.0,2016-12-04,True,False,,,
24219,200794.0,1610612737.0,2016-12-05,True,False,,,
24213,1627817.0,,2016-12-05,False,True,,,
24214,202329.0,,2016-12-05,True,False,,,
24215,1627770.0,1610612739.0,2016-12-05,False,True,,,
24216,2399.0,1610612739.0,2016-12-05,True,False,,,
24217,203923.0,1610612738.0,2016-12-05,False,True,,infection,
24218,1627761.0,1610612737.0,2016-12-05,False,True,,,
24220,101181.0,1610612747.0,2016-12-05,False,True,hamstring,strain,
24221,1627749.0,1610612759.0,2016-12-05,False,True,,,
24222,2225.0,1610612759.0,2016-12-05,True,False,,,
24223,2760.0,1610612744.0,2016-12-05,False,True,,,
24224,203949.0,1610612744.0,2016-12-05,True,False,,,
24225,203926.0,1610612741.0,2016-12-05,True,False,,,
24226,201148.0,1610612763.0,2016-12-05,True,False,,,
24227,1627812.0,1610612751.0,2016-12-05,False,True,,,
24228,1627747.0,1610612751.0,2016-12-05,True,False,,,
24229,1626175.0,1610612738.0,2016-12-05,True,False,,,
24230,1627826.0,1610612747.0,2016-12-05,True,False,,,
24239,101249.0,1610612750.0,2016-12-06,False,True,,,
24240,201575.0,1610612750.0,2016-12-06,True,False,,,
24231,201148.0,1610612763.0,2016-12-06,False,True,ankle,,
24232,201144.0,1610612763.0,2016-12-06,False,True,back,soreness,
24233,1627850.0,1610612752.0,2016-12-06,False,True,,,
24234,201584.0,1610612752.0,2016-12-06,True,False,,,
24235,1627771.0,1610612765.0,2016-12-06,False,True,,,
24236,1627740.0,1610612765.0,2016-12-06,True,False,,,
24237,2225.0,1610612759.0,2016-12-06,False,True,"knee,thigh",bruise,
24238,1627854.0,1610612759.0,2016-12-06,True,False,,,
24245,203145.0,1610612737.0,2016-12-07,False,True,knee,soreness,
24241,2747.0,1610612739.0,2016-12-07,False,True,knee,,
24242,1627770.0,1610612739.0,2016-12-07,True,False,,,
24243,202738.0,1610612738.0,2016-12-07,False,True,groin,"strain,soreness",
24244,1627743.0,1610612738.0,2016-12-07,True,False,,,
24246,1627761.0,1610612737.0,2016-12-07,True,False,,,
24247,101107.0,1610612766.0,2016-12-07,True,False,,,
24248,201565.0,1610612752.0,2016-12-07,False,True,back,"strain,soreness",
24249,1626254.0,1610612752.0,2016-12-07,True,False,,,
24250,1627812.0,1610612751.0,2016-12-07,True,False,,,
24251,1627736.0,1610612743.0,2016-12-07,False,True,,,
24252,,1610612743.0,2016-12-07,True,False,,,
24253,202700.0,1610612745.0,2016-12-07,False,True,,,
24254,1626151.0,1610612766.0,2016-12-07,False,True,,,
24255,1626191.0,1610612751.0,2016-12-07,False,True,,,
24266,2760.0,1610612744.0,2016-12-08,True,False,,,
24260,1626144.0,1610612743.0,2016-12-08,False,True,ankle,sprain,
24261,1627736.0,1610612743.0,2016-12-08,True,False,,,
24262,1627854.0,1610612759.0,2016-12-08,False,True,,,
24263,2225.0,1610612759.0,2016-12-08,True,False,,,
24264,203949.0,1610612744.0,2016-12-08,False,True,,,
24265,2733.0,1610612744.0,2016-12-08,False,True,,,
24267,1627745.0,1610612744.0,2016-12-08,True,False,,,
24256,203090.0,,2016-12-08,False,True,ankle,sprain,
24257,1627817.0,,2016-12-08,True,False,,,
24258,1626154.0,1610612741.0,2016-12-08,False,True,,,
24259,203926.0,1610612741.0,2016-12-08,True,False,,,
24271,1627850.0,1610612752.0,2016-12-09,True,False,,,
24273,101249.0,1610612750.0,2016-12-09,True,False,,,
24270,1626254.0,1610612752.0,2016-12-09,False,True,,,
24272,202357.0,1610612750.0,2016-12-09,False,True,ankle,soreness,
24268,1626175.0,1610612738.0,2016-12-09,False,True,,,
24269,203923.0,1610612738.0,2016-12-09,True,False,,,
24280,2738.0,1610612744.0,2016-12-10,False,True,,,
24274,1627817.0,,2016-12-10,False,True,,,
24275,203090.0,,2016-12-10,True,False,,,
24276,2747.0,1610612739.0,2016-12-10,True,False,,,
24277,,1610612753.0,2016-12-10,False,True,back,bruise,
24278,1627736.0,1610612743.0,2016-12-10,False,True,,,
24279,1626144.0,1610612743.0,2016-12-10,True,False,,,
24281,1626172.0,1610612744.0,2016-12-10,False,True,ankle,,
24282,203949.0,1610612744.0,2016-12-10,True,False,,,
24283,2733.0,1610612744.0,2016-12-10,True,False,,,
24284,1627757.0,1610612753.0,2016-12-10,True,False,,,
24295,2738.0,1610612744.0,2016-12-11,True,False,,,
24296,1626172.0,1610612744.0,2016-12-11,True,False,,,
24285,201573.0,1610612755.0,2016-12-11,False,True,wrist,soreness,out-for-season
24286,203457.0,1610612755.0,2016-12-11,True,False,,,
24287,203124.0,1610612752.0,2016-12-11,False,True,ankle,sprain,
24288,201565.0,1610612752.0,2016-12-11,True,False,,,
24289,204028.0,1610612747.0,2016-12-11,False,True,ankle,sprain,
24290,1626156.0,1610612747.0,2016-12-11,True,False,,,
24291,203484.0,1610612765.0,2016-12-11,False,True,knee,bruise,
24292,1627771.0,1610612765.0,2016-12-11,True,False,,,
24293,1627745.0,1610612744.0,2016-12-11,False,True,,,
24294,2585.0,1610612744.0,2016-12-11,False,True,wrist,bruise,
24298,202391.0,1610612751.0,2016-12-12,True,False,,,
24300,1627777.0,1610612754.0,2016-12-12,True,False,,,
24297,203120.0,1610612751.0,2016-12-12,False,True,,,
24299,101145.0,1610612754.0,2016-12-12,False,True,groin,strain,
24311,1627778.0,1610612745.0,2016-12-13,True,False,,,
24301,202329.0,,2016-12-13,False,True,back,bruise,
24302,1627817.0,,2016-12-13,True,False,,,
24303,200765.0,1610612741.0,2016-12-13,False,True,ankle,sprain,
24304,1626154.0,1610612741.0,2016-12-13,True,False,,,
24305,202681.0,1610612739.0,2016-12-13,False,True,,,
24306,203118.0,1610612737.0,2016-12-13,False,True,,,
24307,203145.0,1610612737.0,2016-12-13,True,False,,,
24308,1627850.0,1610612752.0,2016-12-13,False,True,,,
24309,203124.0,1610612752.0,2016-12-13,True,False,,,
24310,203912.0,1610612753.0,2016-12-13,False,True,,,
24312,101249.0,1610612750.0,2016-12-13,False,True,,,
24313,202357.0,1610612750.0,2016-12-13,True,False,,,
24314,203949.0,1610612744.0,2016-12-13,False,True,,,
24315,1627745.0,1610612744.0,2016-12-13,True,False,,,
24328,203484.0,1610612765.0,2016-12-14,True,False,,,
24329,1627778.0,1610612745.0,2016-12-14,False,True,,,
24331,1627854.0,1610612759.0,2016-12-14,True,False,,,
24316,101123.0,1610612738.0,2016-12-14,False,True,hip,soreness,
24317,1626175.0,1610612738.0,2016-12-14,True,False,,,
24318,201588.0,1610612762.0,2016-12-14,False,True,toe,sprain,
24319,202324.0,1610612762.0,2016-12-14,True,False,,,
24320,203463.0,1610612758.0,2016-12-14,False,True,quadriceps,,
24321,200752.0,1610612758.0,2016-12-14,False,True,groin,,
24322,1627781.0,1610612758.0,2016-12-14,True,False,,,
24323,1627746.0,1610612758.0,2016-12-14,True,False,,,
24324,203912.0,1610612753.0,2016-12-14,True,False,,,
24325,202391.0,1610612751.0,2016-12-14,False,True,back,soreness,
24330,200746.0,1610612759.0,2016-12-14,False,True,,,
24326,203120.0,1610612751.0,2016-12-14,True,False,,,
24327,1627740.0,1610612765.0,2016-12-14,False,True,,,
24335,200765.0,1610612741.0,2016-12-15,True,False,,,
24332,201563.0,1610612749.0,2016-12-15,False,True,foot,sprain,
24333,200779.0,1610612749.0,2016-12-15,True,False,,,
24334,1626154.0,1610612741.0,2016-12-15,False,True,,,
24336,2546.0,1610612752.0,2016-12-15,False,True,shoulder,soreness,
24337,201565.0,1610612752.0,2016-12-15,False,True,back,soreness,
24338,1627850.0,1610612752.0,2016-12-15,True,False,,,
24339,1626254.0,1610612752.0,2016-12-15,True,False,,,
24340,202087.0,1610612743.0,2016-12-15,False,True,,,
24341,203914.0,1610612743.0,2016-12-15,True,False,,,
24342,204025.0,1610612740.0,2016-12-15,False,True,wrist,sprain,
24343,201936.0,1610612740.0,2016-12-15,True,False,,,
24344,203458.0,1610612756.0,2016-12-15,False,True,,,
24345,1627745.0,1610612744.0,2016-12-15,False,True,,,
24346,203949.0,1610612744.0,2016-12-15,True,False,,,
24347,1627884.0,1610612756.0,2016-12-15,True,False,,,
24363,1627778.0,1610612745.0,2016-12-16,True,False,,,
24364,201628.0,1610612745.0,2016-12-16,False,True,,,
24348,1627743.0,1610612738.0,2016-12-16,False,True,,,
24349,202738.0,1610612738.0,2016-12-16,True,False,,,
24350,1627735.0,1610612763.0,2016-12-16,False,True,,,
24351,201144.0,1610612763.0,2016-12-16,True,False,,,
24352,201956.0,1610612758.0,2016-12-16,False,True,,infection,
24353,203463.0,1610612758.0,2016-12-16,True,False,,,
24354,1627826.0,1610612747.0,2016-12-16,False,True,,,
24355,204028.0,1610612747.0,2016-12-16,True,False,,,
24356,203912.0,1610612753.0,2016-12-16,False,True,,,
24357,1627757.0,1610612753.0,2016-12-16,False,True,,,
24358,,1610612753.0,2016-12-16,True,False,,,
24359,203120.0,1610612751.0,2016-12-16,False,True,,,
24360,202391.0,1610612751.0,2016-12-16,True,False,,,
24361,201936.0,1610612740.0,2016-12-16,False,True,,,
24362,204025.0,1610612740.0,2016-12-16,True,False,,,
24371,1626156.0,1610612747.0,2016-12-17,False,True,,,
24373,202720.0,1610612765.0,2016-12-17,False,True,back,spasm,
24374,1627884.0,1610612756.0,2016-12-17,False,True,,,
24375,203098.0,1610612756.0,2016-12-17,False,True,,,
24376,203458.0,1610612756.0,2016-12-17,True,False,,,
24377,203933.0,1610612756.0,2016-12-17,True,False,,,
24378,2760.0,1610612744.0,2016-12-17,False,True,,,
24379,2585.0,1610612744.0,2016-12-17,True,False,,,
24380,1627740.0,1610612765.0,2016-12-17,True,False,,,
24365,2365.0,1610612739.0,2016-12-17,False,True,acl,tear,
24366,202681.0,1610612739.0,2016-12-17,True,False,,,
24367,1627761.0,1610612737.0,2016-12-17,False,True,,,
24368,203118.0,1610612737.0,2016-12-17,True,False,,,
24369,1627850.0,1610612752.0,2016-12-17,False,True,,,
24370,2546.0,1610612752.0,2016-12-17,True,False,,,
24372,1627826.0,1610612747.0,2016-12-17,True,False,,,
24386,201936.0,1610612740.0,2016-12-18,True,False,,,
24388,1627854.0,1610612759.0,2016-12-18,False,True,,,
24384,203915.0,1610612751.0,2016-12-18,False,True,,,
24381,1626175.0,1610612738.0,2016-12-18,False,True,,,
24382,101123.0,1610612738.0,2016-12-18,True,False,,,
24387,200746.0,1610612759.0,2016-12-18,True,False,,,
24383,201956.0,1610612758.0,2016-12-18,True,False,,,
24385,203120.0,1610612751.0,2016-12-18,True,False,,,
24393,1627771.0,1610612765.0,2016-12-19,False,True,,,
24389,2730.0,1610612737.0,2016-12-19,False,True,back,soreness,
24390,1627761.0,1610612737.0,2016-12-19,True,False,,,
24391,101106.0,1610612742.0,2016-12-19,False,True,knee,bruise,
24392,200826.0,1610612742.0,2016-12-19,True,False,,,
24394,202720.0,1610612765.0,2016-12-19,True,False,,,
24395,203506.0,1610612760.0,2016-12-19,False,True,wrist,sprain,
24396,203962.0,1610612760.0,2016-12-19,True,False,,,
24410,1627754.0,1610612746.0,2016-12-20,True,False,,,
24411,1626254.0,1610612752.0,2016-12-20,False,True,,,
24397,203923.0,1610612738.0,2016-12-20,False,True,,,
24398,1626175.0,1610612738.0,2016-12-20,True,False,,,
24399,201933.0,1610612746.0,2016-12-20,False,True,knee,,
24400,201565.0,1610612752.0,2016-12-20,True,False,,,
24401,204028.0,1610612747.0,2016-12-20,False,True,ankle,soreness,
24402,1626156.0,1610612747.0,2016-12-20,True,False,,,
24403,201572.0,1610612751.0,2016-12-20,False,True,,,
24404,203915.0,1610612751.0,2016-12-20,True,False,,,
24405,201936.0,1610612740.0,2016-12-20,False,True,,,
24406,203991.0,1610612745.0,2016-12-20,False,True,shin,fracture,
24407,1627778.0,1610612745.0,2016-12-20,True,False,,,
24408,203949.0,1610612744.0,2016-12-20,False,True,,,
24409,2760.0,1610612744.0,2016-12-20,True,False,,,
24415,202718.0,1610612763.0,2016-12-21,True,False,,,
24417,201936.0,1610612740.0,2016-12-21,True,False,,,
24412,202323.0,,2016-12-21,False,True,ankle,sprain,
24413,202329.0,,2016-12-21,True,False,,,
24414,1627738.0,1610612763.0,2016-12-21,False,True,foot,,DTD
24416,202130.0,1610612740.0,2016-12-21,False,True,,,
24425,1627879.0,1610612759.0,2016-12-22,False,True,,,
24418,1626175.0,1610612738.0,2016-12-22,False,True,,,
24419,203923.0,1610612738.0,2016-12-22,True,False,,,
24420,1627757.0,1610612753.0,2016-12-22,True,False,,,
24421,1627785.0,1610612751.0,2016-12-22,False,True,foot,soreness,
24422,201572.0,1610612751.0,2016-12-22,True,False,,,
24423,1627778.0,1610612745.0,2016-12-22,False,True,,,
24424,1938.0,1610612759.0,2016-12-22,False,True,,,
24426,203949.0,1610612744.0,2016-12-22,True,False,,,
24427,1627854.0,1610612759.0,2016-12-22,True,False,,,
24428,1627749.0,1610612759.0,2016-12-22,True,False,,,
24441,1627879.0,1610612759.0,2016-12-23,True,False,,,
24442,203949.0,1610612744.0,2016-12-23,False,True,,,
24429,1626173.0,1610612749.0,2016-12-23,False,True,ankle,sprain,
24430,1626204.0,1610612747.0,2016-12-23,False,True,knee,bruise,
24431,101181.0,1610612747.0,2016-12-23,True,False,,,
24432,203095.0,1610612753.0,2016-12-23,False,True,heel,,
24444,204028.0,1610612747.0,2016-12-23,True,False,,,
24433,203912.0,1610612753.0,2016-12-23,True,False,,,
24434,200826.0,1610612742.0,2016-12-23,False,True,achilles,soreness,
24435,1717.0,1610612742.0,2016-12-23,True,False,,,
24436,202344.0,1610612751.0,2016-12-23,False,True,,,
24437,1626191.0,1610612751.0,2016-12-23,True,False,,,
24438,203093.0,1610612740.0,2016-12-23,False,True,,infection,
24439,202130.0,1610612740.0,2016-12-23,True,False,,,
24443,201563.0,1610612749.0,2016-12-23,True,False,,,
24440,2200.0,1610612759.0,2016-12-23,False,True,,,
24449,2200.0,1610612759.0,2016-12-25,True,False,,,
24445,1897.0,1610612747.0,2016-12-25,False,True,,,
24446,1627854.0,1610612759.0,2016-12-25,False,True,,,
24447,1627879.0,1610612759.0,2016-12-25,False,True,,,
24448,1938.0,1610612759.0,2016-12-25,True,False,,,
24464,,1610612765.0,2016-12-26,False,True,,,
24465,1627771.0,1610612765.0,2016-12-26,True,False,,,
24450,203081.0,,2016-12-26,False,True,ankle,sprain,
24451,202323.0,,2016-12-26,True,False,,,
24452,203926.0,1610612741.0,2016-12-26,False,True,shin,bruise,
24453,203487.0,1610612741.0,2016-12-26,True,False,,,
24454,203501.0,1610612737.0,2016-12-26,False,True,,,
24455,2730.0,1610612737.0,2016-12-26,True,False,,,
24456,201167.0,1610612758.0,2016-12-26,False,True,elbow,sprain,
24457,200752.0,1610612758.0,2016-12-26,True,False,,,
24458,1626191.0,1610612751.0,2016-12-26,False,True,,,
24459,203915.0,1610612751.0,2016-12-26,False,True,,,
24460,1627785.0,1610612751.0,2016-12-26,True,False,,,
24461,202344.0,1610612751.0,2016-12-26,True,False,,,
24462,202130.0,1610612740.0,2016-12-26,False,True,,,
24463,203093.0,1610612740.0,2016-12-26,True,False,,,
24469,201628.0,1610612745.0,2016-12-27,True,False,,,
24471,1627773.0,1610612742.0,2016-12-27,False,True,,,
24466,203923.0,1610612738.0,2016-12-27,False,True,,,
24467,1626175.0,1610612738.0,2016-12-27,True,False,,,
24468,101106.0,1610612742.0,2016-12-27,True,False,,,
